level_0,index,Timestamp,Muka_Air_Tanah,Data_Air_Tanah,Kedalaman_Sumur,Kedalaman_Sensor,Diameter_Sumur,Discharge_Status
2205,2205,2026-04-02 21:00:00,12.781444535920313,87.21855546407969,100.0,55.0,0.25,0
2206,2206,2026-04-02 22:00:00,11.641350892410122,88.35864910758988,100.0,55.0,0.25,0
2207,2207,2026-04-02 23:00:00,10.234307034055709,89.7656929659443,100.0,55.0,0.25,0
2208,2208,2026-04-03 00:00:00,9.060990634478117,90.93900936552188,100.0,55.0,0.25,0
2209,2209,2026-04-03 01:00:00,8.208628252797489,91.7913717472025,100.0,55.0,0.25,0
2210,2210,2026-04-03 02:00:00,7.153636028313336,92.84636397168666,100.0,55.0,0.25,0
2211,2211,2026-04-03 03:00:00,6.816174531365479,93.18382546863452,100.0,55.0,0.25,0
2212,2212,2026-04-03 04:00:00,6.248305502627759,93.75169449737224,100.0,55.0,0.25,0
2213,2213,2026-04-03 05:00:00,5.432800156776892,94.56719984322311,100.0,55.0,0.25,0
2214,2214,2026-04-03 06:00:00,11.04840523795573,88.95159476204427,100.0,55.0,0.25,1
2215,2215,2026-04-03 07:00:00,15.409985896561132,84.59001410343888,100.0,55.0,0.25,1
2216,2216,2026-04-03 08:00:00,18.43026374076492,81.56973625923507,100.0,55.0,0.25,1
2217,2217,2026-04-03 09:00:00,16.46226824249111,83.5377317575089,100.0,55.0,0.25,0
2218,2218,2026-04-03 10:00:00,15.098379751399627,84.90162024860038,100.0,55.0,0.25,0
2219,2219,2026-04-03 11:00:00,13.047618006189165,86.95238199381083,100.0,55.0,0.25,0
2220,2220,2026-04-03 12:00:00,11.633712338373515,88.36628766162649,100.0,55.0,0.25,0
2221,2221,2026-04-03 13:00:00,10.351226363397398,89.6487736366026,100.0,55.0,0.25,0
2222,2222,2026-04-03 14:00:00,9.551884951881487,90.44811504811851,100.0,55.0,0.25,0
2223,2223,2026-04-03 15:00:00,14.016040083542505,85.9839599164575,100.0,55.0,0.25,1
2224,2224,2026-04-03 16:00:00,17.409339080975307,82.59066091902469,100.0,55.0,0.25,1
2225,2225,2026-04-03 17:00:00,20.418671072934295,79.5813289270657,100.0,55.0,0.25,1
2226,2226,2026-04-03 18:00:00,18.19980163540486,81.80019836459513,100.0,55.0,0.25,0
2227,2227,2026-04-03 19:00:00,15.825890597214135,84.17410940278586,100.0,55.0,0.25,0
2228,2228,2026-04-03 20:00:00,13.839150282846328,86.16084971715367,100.0,55.0,0.25,0
2229,2229,2026-04-03 21:00:00,12.888466018311622,87.11153398168838,100.0,55.0,0.25,0
2230,2230,2026-04-03 22:00:00,11.207601721550928,88.79239827844907,100.0,55.0,0.25,0
2231,2231,2026-04-03 23:00:00,10.321309484131131,89.67869051586887,100.0,55.0,0.25,0
2232,2232,2026-04-04 00:00:00,8.72958147704038,91.27041852295962,100.0,55.0,0.25,0
2233,2233,2026-04-04 01:00:00,8.38728943937268,91.61271056062732,100.0,55.0,0.25,0
2234,2234,2026-04-04 02:00:00,7.161483189251123,92.83851681074887,100.0,55.0,0.25,0
2235,2235,2026-04-04 03:00:00,6.84142428990771,93.1585757100923,100.0,55.0,0.25,0
2236,2236,2026-04-04 04:00:00,6.074693503730364,93.92530649626964,100.0,55.0,0.25,0
2237,2237,2026-04-04 05:00:00,5.332430339464179,94.66756966053582,100.0,55.0,0.25,0
2238,2238,2026-04-04 06:00:00,11.061006404922274,88.93899359507773,100.0,55.0,0.25,1
2239,2239,2026-04-04 07:00:00,15.494073942022062,84.50592605797794,100.0,55.0,0.25,1
2240,2240,2026-04-04 08:00:00,18.53878657859609,81.46121342140391,100.0,55.0,0.25,1
2241,2241,2026-04-04 09:00:00,16.592377361510774,83.40762263848923,100.0,55.0,0.25,0
2242,2242,2026-04-04 10:00:00,15.07372351046942,84.92627648953058,100.0,55.0,0.25,0
2243,2243,2026-04-04 11:00:00,12.784174823996153,87.21582517600385,100.0,55.0,0.25,0
2244,2244,2026-04-04 12:00:00,12.028822883771484,87.97117711622852,100.0,55.0,0.25,0
2245,2245,2026-04-04 13:00:00,10.501605912029072,89.49839408797092,100.0,55.0,0.25,0
2246,2246,2026-04-04 14:00:00,9.223289747916873,90.77671025208312,100.0,55.0,0.25,0
2247,2247,2026-04-04 15:00:00,13.786222193038327,86.21377780696167,100.0,55.0,0.25,1
2248,2248,2026-04-04 16:00:00,17.501389610484186,82.49861038951582,100.0,55.0,0.25,1
2249,2249,2026-04-04 17:00:00,20.338740288864585,79.66125971113541,100.0,55.0,0.25,1
2250,2250,2026-04-04 18:00:00,17.890371210426625,82.10962878957338,100.0,55.0,0.25,0
2251,2251,2026-04-04 19:00:00,16.248206296411347,83.75179370358865,100.0,55.0,0.25,0
2252,2252,2026-04-04 20:00:00,13.922223135108139,86.07777686489186,100.0,55.0,0.25,0
2253,2253,2026-04-04 21:00:00,12.684545490775026,87.31545450922498,100.0,55.0,0.25,0
2254,2254,2026-04-04 22:00:00,11.094048997820305,88.90595100217969,100.0,55.0,0.25,0
2255,2255,2026-04-04 23:00:00,10.23591074082357,89.76408925917643,100.0,55.0,0.25,0
2256,2256,2026-04-05 00:00:00,9.300979718602207,90.6990202813978,100.0,55.0,0.25,0
2257,2257,2026-04-05 01:00:00,8.124617612976607,91.8753823870234,100.0,55.0,0.25,0
2258,2258,2026-04-05 02:00:00,6.882874803781853,93.11712519621815,100.0,55.0,0.25,0
2259,2259,2026-04-05 03:00:00,6.7350610954537045,93.2649389045463,100.0,55.0,0.25,0
2260,2260,2026-04-05 04:00:00,6.159186600509779,93.84081339949022,100.0,55.0,0.25,0
2261,2261,2026-04-05 05:00:00,5.604077174335847,94.39592282566416,100.0,55.0,0.25,0
2262,2262,2026-04-05 06:00:00,11.389570105872062,88.61042989412793,100.0,55.0,0.25,1
2263,2263,2026-04-05 07:00:00,15.142599514700914,84.85740048529908,100.0,55.0,0.25,1
2264,2264,2026-04-05 08:00:00,18.65365090906313,81.34634909093687,100.0,55.0,0.25,1
2265,2265,2026-04-05 09:00:00,16.71399626791187,83.28600373208813,100.0,55.0,0.25,0
2266,2266,2026-04-05 10:00:00,14.322717876765019,85.67728212323499,100.0,55.0,0.25,0
2267,2267,2026-04-05 11:00:00,13.160953511522159,86.83904648847783,100.0,55.0,0.25,0
2268,2268,2026-04-05 12:00:00,11.604544402576225,88.39545559742378,100.0,55.0,0.25,0
2269,2269,2026-04-05 13:00:00,10.464430189904101,89.5355698100959,100.0,55.0,0.25,0
2270,2270,2026-04-05 14:00:00,9.472581854289166,90.52741814571084,100.0,55.0,0.25,0
2271,2271,2026-04-05 15:00:00,13.954839205363415,86.04516079463659,100.0,55.0,0.25,1
2272,2272,2026-04-05 16:00:00,17.40407207280727,82.59592792719273,100.0,55.0,0.25,1
2273,2273,2026-04-05 17:00:00,20.1612407499773,79.8387592500227,100.0,55.0,0.25,1
2274,2274,2026-04-05 18:00:00,17.69843184672957,82.30156815327044,100.0,55.0,0.25,0
2275,2275,2026-04-05 19:00:00,15.728810284584839,84.27118971541516,100.0,55.0,0.25,0
2276,2276,2026-04-05 20:00:00,14.34833292970975,85.65166707029024,100.0,55.0,0.25,0
2277,2277,2026-04-05 21:00:00,12.457204473312506,87.5427955266875,100.0,55.0,0.25,0
2278,2278,2026-04-05 22:00:00,11.477790186884771,88.52220981311523,100.0,55.0,0.25,0
2279,2279,2026-04-05 23:00:00,10.255702622869366,89.74429737713064,100.0,55.0,0.25,0
2280,2280,2026-04-06 00:00:00,8.778440894824627,91.22155910517537,100.0,55.0,0.25,0
2281,2281,2026-04-06 01:00:00,8.073257041245686,91.92674295875432,100.0,55.0,0.25,0
2282,2282,2026-04-06 02:00:00,7.642539455716754,92.35746054428324,100.0,55.0,0.25,0
2283,2283,2026-04-06 03:00:00,6.49903835986647,93.50096164013353,100.0,55.0,0.25,0
2284,2284,2026-04-06 04:00:00,5.9789580377012,94.0210419622988,100.0,55.0,0.25,0
2285,2285,2026-04-06 05:00:00,5.615630401993887,94.38436959800612,100.0,55.0,0.25,0
2286,2286,2026-04-06 06:00:00,11.29909176936415,88.70090823063585,100.0,55.0,0.25,1
2287,2287,2026-04-06 07:00:00,15.306502473421823,84.69349752657817,100.0,55.0,0.25,1
2288,2288,2026-04-06 08:00:00,18.39810564903471,81.6018943509653,100.0,55.0,0.25,1
2289,2289,2026-04-06 09:00:00,16.759968737755976,83.24003126224403,100.0,55.0,0.25,0
2290,2290,2026-04-06 10:00:00,15.026215326325838,84.97378467367416,100.0,55.0,0.25,0
2291,2291,2026-04-06 11:00:00,13.292794756494724,86.70720524350527,100.0,55.0,0.25,0
2292,2292,2026-04-06 12:00:00,11.722443997290766,88.27755600270923,100.0,55.0,0.25,0
2293,2293,2026-04-06 13:00:00,10.319081580196244,89.68091841980376,100.0,55.0,0.25,0
2294,2294,2026-04-06 14:00:00,9.236957676270187,90.76304232372982,100.0,55.0,0.25,0
2295,2295,2026-04-06 15:00:00,14.156787739239276,85.84321226076072,100.0,55.0,0.25,1
2296,2296,2026-04-06 16:00:00,17.622893332817327,82.37710666718267,100.0,55.0,0.25,1
2297,2297,2026-04-06 17:00:00,20.43472998506898,79.56527001493102,100.0,55.0,0.25,1
2298,2298,2026-04-06 18:00:00,18.04597105300936,81.95402894699063,100.0,55.0,0.25,0
2299,2299,2026-04-06 19:00:00,15.645359250009912,84.35464074999008,100.0,55.0,0.25,0
2300,2300,2026-04-06 20:00:00,14.422847796663033,85.57715220333696,100.0,55.0,0.25,0
2301,2301,2026-04-06 21:00:00,12.487351154881354,87.51264884511865,100.0,55.0,0.25,0
2302,2302,2026-04-06 22:00:00,11.267733432312458,88.73226656768755,100.0,55.0,0.25,0
2303,2303,2026-04-06 23:00:00,10.213224405548916,89.78677559445109,100.0,55.0,0.25,0
2304,2304,2026-04-07 00:00:00,9.52273573853954,90.47726426146046,100.0,55.0,0.25,0
2305,2305,2026-04-07 01:00:00,8.830753682913889,91.1692463170861,100.0,55.0,0.25,0
2306,2306,2026-04-07 02:00:00,7.525062186934516,92.47493781306548,100.0,55.0,0.25,0
2307,2307,2026-04-07 03:00:00,6.658632142350328,93.34136785764967,100.0,55.0,0.25,0
2308,2308,2026-04-07 04:00:00,6.1787400198591875,93.82125998014081,100.0,55.0,0.25,0
2309,2309,2026-04-07 05:00:00,5.700749308518275,94.29925069148173,100.0,55.0,0.25,0
2310,2310,2026-04-07 06:00:00,11.078280142396192,88.9217198576038,100.0,55.0,0.25,1
2311,2311,2026-04-07 07:00:00,15.715852521813186,84.28414747818681,100.0,55.0,0.25,1
2312,2312,2026-04-07 08:00:00,18.563621839811322,81.43637816018868,100.0,55.0,0.25,1
2313,2313,2026-04-07 09:00:00,16.575043383234554,83.42495661676544,100.0,55.0,0.25,0
2314,2314,2026-04-07 10:00:00,14.811620243977215,85.18837975602278,100.0,55.0,0.25,0
2315,2315,2026-04-07 11:00:00,13.181340468461254,86.81865953153874,100.0,55.0,0.25,0
2316,2316,2026-04-07 12:00:00,11.873168468871683,88.12683153112832,100.0,55.0,0.25,0
2317,2317,2026-04-07 13:00:00,10.357284087215046,89.64271591278495,100.0,55.0,0.25,0
2318,2318,2026-04-07 14:00:00,9.291386206792293,90.7086137932077,100.0,55.0,0.25,0
2319,2319,2026-04-07 15:00:00,13.832254071591786,86.16774592840821,100.0,55.0,0.25,1
2320,2320,2026-04-07 16:00:00,17.62711393476364,82.37288606523636,100.0,55.0,0.25,1
2321,2321,2026-04-07 17:00:00,20.310197567182115,79.68980243281788,100.0,55.0,0.25,1
2322,2322,2026-04-07 18:00:00,18.007435607732507,81.9925643922675,100.0,55.0,0.25,0
2323,2323,2026-04-07 19:00:00,16.280873797031383,83.71912620296862,100.0,55.0,0.25,0
2324,2324,2026-04-07 20:00:00,14.211339069352642,85.78866093064735,100.0,55.0,0.25,0
2325,2325,2026-04-07 21:00:00,12.82071161146274,87.17928838853726,100.0,55.0,0.25,0
2326,2326,2026-04-07 22:00:00,11.126187511475067,88.87381248852493,100.0,55.0,0.25,0
2327,2327,2026-04-07 23:00:00,10.085764423803695,89.9142355761963,100.0,55.0,0.25,0
2328,2328,2026-04-08 00:00:00,9.262709792095903,90.7372902079041,100.0,55.0,0.25,0
2329,2329,2026-04-08 01:00:00,8.378590393861446,91.62140960613856,100.0,55.0,0.25,0
2330,2330,2026-04-08 02:00:00,7.344924185574443,92.65507581442556,100.0,55.0,0.25,0
2331,2331,2026-04-08 03:00:00,6.680951615722792,93.31904838427721,100.0,55.0,0.25,0
2332,2332,2026-04-08 04:00:00,5.768264140826915,94.23173585917309,100.0,55.0,0.25,0
2333,2333,2026-04-08 05:00:00,5.451812383182186,94.54818761681781,100.0,55.0,0.25,0
2334,2334,2026-04-08 06:00:00,11.320490300211588,88.67950969978841,100.0,55.0,0.25,1
2335,2335,2026-04-08 07:00:00,15.471851253852035,84.52814874614796,100.0,55.0,0.25,1
2336,2336,2026-04-08 08:00:00,18.617740832249282,81.38225916775072,100.0,55.0,0.25,1
2337,2337,2026-04-08 09:00:00,16.485449502852468,83.51455049714752,100.0,55.0,0.25,0
2338,2338,2026-04-08 10:00:00,14.679848025291959,85.32015197470804,100.0,55.0,0.25,0
2339,2339,2026-04-08 11:00:00,12.964958918443674,87.03504108155633,100.0,55.0,0.25,0
2340,2340,2026-04-08 12:00:00,11.845146052818267,88.15485394718173,100.0,55.0,0.25,0
2341,2341,2026-04-08 13:00:00,10.564929313402308,89.4350706865977,100.0,55.0,0.25,0
2342,2342,2026-04-08 14:00:00,9.50145032718006,90.49854967281993,100.0,55.0,0.25,0
2343,2343,2026-04-08 15:00:00,13.94707794965261,86.05292205034739,100.0,55.0,0.25,1
2344,2344,2026-04-08 16:00:00,17.108545104665343,82.89145489533466,100.0,55.0,0.25,1
2345,2345,2026-04-08 17:00:00,20.373840808830433,79.62615919116956,100.0,55.0,0.25,1
2346,2346,2026-04-08 18:00:00,17.82011354330045,82.17988645669955,100.0,55.0,0.25,0
2347,2347,2026-04-08 19:00:00,15.773420157553252,84.22657984244675,100.0,55.0,0.25,0
2348,2348,2026-04-08 20:00:00,14.35115405550125,85.64884594449875,100.0,55.0,0.25,0
2349,2349,2026-04-08 21:00:00,12.608560752360411,87.3914392476396,100.0,55.0,0.25,0
2350,2350,2026-04-08 22:00:00,11.556514963512253,88.44348503648774,100.0,55.0,0.25,0
2351,2351,2026-04-08 23:00:00,10.286585554213916,89.71341444578609,100.0,55.0,0.25,0
2352,2352,2026-04-09 00:00:00,9.260316105222842,90.73968389477716,100.0,55.0,0.25,0
2353,2353,2026-04-09 01:00:00,7.9355788294727105,92.06442117052728,100.0,55.0,0.25,0
2354,2354,2026-04-09 02:00:00,7.646106372184559,92.35389362781544,100.0,55.0,0.25,0
2355,2355,2026-04-09 03:00:00,6.747521572341177,93.25247842765883,100.0,55.0,0.25,0
2356,2356,2026-04-09 04:00:00,5.997983462313837,94.00201653768616,100.0,55.0,0.25,0
2357,2357,2026-04-09 05:00:00,5.551895916811958,94.44810408318804,100.0,55.0,0.25,0
2358,2358,2026-04-09 06:00:00,10.787166620927966,89.21283337907204,100.0,55.0,0.25,1
2359,2359,2026-04-09 07:00:00,15.438540812926856,84.56145918707314,100.0,55.0,0.25,1
2360,2360,2026-04-09 08:00:00,18.311733386336627,81.68826661366337,100.0,55.0,0.25,1
2361,2361,2026-04-09 09:00:00,16.20496070824757,83.79503929175243,100.0,55.0,0.25,0
2362,2362,2026-04-09 10:00:00,14.373963556322744,85.62603644367725,100.0,55.0,0.25,0
2363,2363,2026-04-09 11:00:00,13.31956082133635,86.68043917866365,100.0,55.0,0.25,0
2364,2364,2026-04-09 12:00:00,11.579527690039203,88.4204723099608,100.0,55.0,0.25,0
2365,2365,2026-04-09 13:00:00,10.78748026650773,89.21251973349227,100.0,55.0,0.25,0
2366,2366,2026-04-09 14:00:00,9.29588626497104,90.70411373502895,100.0,55.0,0.25,0
2367,2367,2026-04-09 15:00:00,13.710813326667536,86.28918667333247,100.0,55.0,0.25,1
2368,2368,2026-04-09 16:00:00,17.31590880064986,82.68409119935014,100.0,55.0,0.25,1
2369,2369,2026-04-09 17:00:00,20.40157259048108,79.59842740951892,100.0,55.0,0.25,1
2370,2370,2026-04-09 18:00:00,17.8847013989148,82.1152986010852,100.0,55.0,0.25,0
2371,2371,2026-04-09 19:00:00,15.836317851063756,84.16368214893625,100.0,55.0,0.25,0
2372,2372,2026-04-09 20:00:00,14.244461918289009,85.755538081711,100.0,55.0,0.25,0
2373,2373,2026-04-09 21:00:00,12.787319827577747,87.21268017242225,100.0,55.0,0.25,0
2374,2374,2026-04-09 22:00:00,11.568007449883421,88.43199255011658,100.0,55.0,0.25,0
2375,2375,2026-04-09 23:00:00,10.452884210277162,89.54711578972284,100.0,55.0,0.25,0
2376,2376,2026-04-10 00:00:00,9.05164851142493,90.94835148857507,100.0,55.0,0.25,0
2377,2377,2026-04-10 01:00:00,7.943560434496409,92.0564395655036,100.0,55.0,0.25,0
2378,2378,2026-04-10 02:00:00,7.321024542882625,92.67897545711737,100.0,55.0,0.25,0
2379,2379,2026-04-10 03:00:00,6.7473275674109825,93.25267243258902,100.0,55.0,0.25,0
2380,2380,2026-04-10 04:00:00,5.879087104920955,94.12091289507904,100.0,55.0,0.25,0
2381,2381,2026-04-10 05:00:00,5.3317880403645,94.6682119596355,100.0,55.0,0.25,0
2382,2382,2026-04-10 06:00:00,11.211171243817608,88.7888287561824,100.0,55.0,0.25,1
2383,2383,2026-04-10 07:00:00,15.347079780316632,84.65292021968337,100.0,55.0,0.25,1
2384,2384,2026-04-10 08:00:00,18.524167087055357,81.47583291294464,100.0,55.0,0.25,1
2385,2385,2026-04-10 09:00:00,16.32379569847626,83.67620430152374,100.0,55.0,0.25,0
2386,2386,2026-04-10 10:00:00,14.632355250725169,85.36764474927483,100.0,55.0,0.25,0
2387,2387,2026-04-10 11:00:00,12.912176517484703,87.08782348251529,100.0,55.0,0.25,0
2388,2388,2026-04-10 12:00:00,11.883420051002718,88.11657994899728,100.0,55.0,0.25,0
2389,2389,2026-04-10 13:00:00,10.68778459146918,89.31221540853082,100.0,55.0,0.25,0
2390,2390,2026-04-10 14:00:00,9.03380898513388,90.96619101486613,100.0,55.0,0.25,0
2391,2391,2026-04-10 15:00:00,13.866382746147643,86.13361725385235,100.0,55.0,0.25,1
2392,2392,2026-04-10 16:00:00,17.239907837621576,82.76009216237843,100.0,55.0,0.25,1
2393,2393,2026-04-10 17:00:00,20.024405479598315,79.97559452040169,100.0,55.0,0.25,1
2394,2394,2026-04-10 18:00:00,17.89919344054406,82.10080655945595,100.0,55.0,0.25,0
2395,2395,2026-04-10 19:00:00,15.65604626642217,84.34395373357783,100.0,55.0,0.25,0
2396,2396,2026-04-10 20:00:00,14.028086310493388,85.97191368950661,100.0,55.0,0.25,0
2397,2397,2026-04-10 21:00:00,12.486171805927938,87.51382819407206,100.0,55.0,0.25,0
2398,2398,2026-04-10 22:00:00,11.385981152582717,88.61401884741728,100.0,55.0,0.25,0
2399,2399,2026-04-10 23:00:00,10.177053231705827,89.82294676829417,100.0,55.0,0.25,0
2400,2400,2026-04-11 00:00:00,8.979254729915295,91.0207452700847,100.0,55.0,0.25,0
2401,2401,2026-04-11 01:00:00,8.244134146140697,91.7558658538593,100.0,55.0,0.25,0
2402,2402,2026-04-11 02:00:00,7.294381558189826,92.70561844181017,100.0,55.0,0.25,0
2403,2403,2026-04-11 03:00:00,6.640940444029195,93.3590595559708,100.0,55.0,0.25,0
2404,2404,2026-04-11 04:00:00,6.406529308222785,93.59347069177721,100.0,55.0,0.25,0
2405,2405,2026-04-11 05:00:00,5.791310433701578,94.20868956629842,100.0,55.0,0.25,0
2406,2406,2026-04-11 06:00:00,10.882497420122112,89.1175025798779,100.0,55.0,0.25,1
2407,2407,2026-04-11 07:00:00,15.522756734206558,84.47724326579345,100.0,55.0,0.25,1
2408,2408,2026-04-11 08:00:00,18.679886998871357,81.32011300112865,100.0,55.0,0.25,1
2409,2409,2026-04-11 09:00:00,16.24584210766575,83.75415789233425,100.0,55.0,0.25,0
2410,2410,2026-04-11 10:00:00,14.842190922317295,85.1578090776827,100.0,55.0,0.25,0
2411,2411,2026-04-11 11:00:00,13.404609530020874,86.59539046997912,100.0,55.0,0.25,0
2412,2412,2026-04-11 12:00:00,11.480871407528877,88.51912859247112,100.0,55.0,0.25,0
2413,2413,2026-04-11 13:00:00,10.297234160321578,89.70276583967842,100.0,55.0,0.25,0
2414,2414,2026-04-11 14:00:00,9.6065788509502,90.3934211490498,100.0,55.0,0.25,0
2415,2415,2026-04-11 15:00:00,14.106583980351255,85.89341601964874,100.0,55.0,0.25,1
2416,2416,2026-04-11 16:00:00,17.649508943687497,82.3504910563125,100.0,55.0,0.25,1
2417,2417,2026-04-11 17:00:00,20.222528109759793,79.77747189024021,100.0,55.0,0.25,1
2418,2418,2026-04-11 18:00:00,17.994020218687762,82.00597978131223,100.0,55.0,0.25,0
2419,2419,2026-04-11 19:00:00,15.680680884699658,84.31931911530035,100.0,55.0,0.25,0
2420,2420,2026-04-11 20:00:00,14.42192181444274,85.57807818555726,100.0,55.0,0.25,0
2421,2421,2026-04-11 21:00:00,12.920881278829793,87.0791187211702,100.0,55.0,0.25,0
2422,2422,2026-04-11 22:00:00,11.298649537889323,88.70135046211068,100.0,55.0,0.25,0
2423,2423,2026-04-11 23:00:00,10.154488974335804,89.8455110256642,100.0,55.0,0.25,0
2424,2424,2026-04-12 00:00:00,8.817380740071602,91.1826192599284,100.0,55.0,0.25,0
2425,2425,2026-04-12 01:00:00,8.311620922916385,91.68837907708361,100.0,55.0,0.25,0
2426,2426,2026-04-12 02:00:00,7.518129063450108,92.4818709365499,100.0,55.0,0.25,0
2427,2427,2026-04-12 03:00:00,6.682833262694544,93.31716673730546,100.0,55.0,0.25,0
2428,2428,2026-04-12 04:00:00,6.296709562137178,93.70329043786282,100.0,55.0,0.25,0
2429,2429,2026-04-12 05:00:00,5.45640277714752,94.54359722285248,100.0,55.0,0.25,0
2430,2430,2026-04-12 06:00:00,11.255334852686351,88.74466514731365,100.0,55.0,0.25,1
2431,2431,2026-04-12 07:00:00,15.1528773828923,84.8471226171077,100.0,55.0,0.25,1
2432,2432,2026-04-12 08:00:00,18.512897257798194,81.48710274220181,100.0,55.0,0.25,1
2433,2433,2026-04-12 09:00:00,16.440623913835708,83.55937608616429,100.0,55.0,0.25,0
2434,2434,2026-04-12 10:00:00,14.723496977974511,85.2765030220255,100.0,55.0,0.25,0
2435,2435,2026-04-12 11:00:00,13.023117760571692,86.9768822394283,100.0,55.0,0.25,0
2436,2436,2026-04-12 12:00:00,11.679085849643426,88.32091415035657,100.0,55.0,0.25,0
2437,2437,2026-04-12 13:00:00,10.645944158812732,89.35405584118726,100.0,55.0,0.25,0
2438,2438,2026-04-12 14:00:00,9.315693710133855,90.68430628986614,100.0,55.0,0.25,0
2439,2439,2026-04-12 15:00:00,13.73096949803839,86.26903050196161,100.0,55.0,0.25,1
2440,2440,2026-04-12 16:00:00,17.889130469480676,82.11086953051932,100.0,55.0,0.25,1
2441,2441,2026-04-12 17:00:00,20.43070108221779,79.5692989177822,100.0,55.0,0.25,1
2442,2442,2026-04-12 18:00:00,17.657428495481007,82.34257150451899,100.0,55.0,0.25,0
2443,2443,2026-04-12 19:00:00,16.083916871410914,83.9160831285891,100.0,55.0,0.25,0
2444,2444,2026-04-12 20:00:00,14.111863319008181,85.88813668099182,100.0,55.0,0.25,0
2445,2445,2026-04-12 21:00:00,12.739660723410449,87.26033927658955,100.0,55.0,0.25,0
2446,2446,2026-04-12 22:00:00,11.403372512505626,88.59662748749437,100.0,55.0,0.25,0
2447,2447,2026-04-12 23:00:00,10.116302804235312,89.88369719576468,100.0,55.0,0.25,0
2448,2448,2026-04-13 00:00:00,8.966849107465467,91.03315089253454,100.0,55.0,0.25,0
2449,2449,2026-04-13 01:00:00,8.070661761249566,91.92933823875043,100.0,55.0,0.25,0
2450,2450,2026-04-13 02:00:00,7.220479192011031,92.77952080798897,100.0,55.0,0.25,0
2451,2451,2026-04-13 03:00:00,6.5289070244483165,93.47109297555168,100.0,55.0,0.25,0
2452,2452,2026-04-13 04:00:00,6.058403232153206,93.94159676784679,100.0,55.0,0.25,0
2453,2453,2026-04-13 05:00:00,5.380066225521357,94.61993377447864,100.0,55.0,0.25,0
2454,2454,2026-04-13 06:00:00,11.278824080650155,88.72117591934985,100.0,55.0,0.25,1
2455,2455,2026-04-13 07:00:00,15.654259481697908,84.3457405183021,100.0,55.0,0.25,1
2456,2456,2026-04-13 08:00:00,18.40159703969903,81.59840296030097,100.0,55.0,0.25,1
2457,2457,2026-04-13 09:00:00,16.52337566552335,83.47662433447665,100.0,55.0,0.25,0
2458,2458,2026-04-13 10:00:00,14.77837241562691,85.2216275843731,100.0,55.0,0.25,0
2459,2459,2026-04-13 11:00:00,13.191423600522219,86.80857639947779,100.0,55.0,0.25,0
2460,2460,2026-04-13 12:00:00,11.720571422360978,88.27942857763902,100.0,55.0,0.25,0
2461,2461,2026-04-13 13:00:00,10.629271208196375,89.37072879180363,100.0,55.0,0.25,0
2462,2462,2026-04-13 14:00:00,9.499496348117631,90.50050365188237,100.0,55.0,0.25,0
2463,2463,2026-04-13 15:00:00,13.804752433720665,86.19524756627933,100.0,55.0,0.25,1
2464,2464,2026-04-13 16:00:00,17.713044901517446,82.28695509848255,100.0,55.0,0.25,1
2465,2465,2026-04-13 17:00:00,20.331868433933042,79.66813156606696,100.0,55.0,0.25,1
2466,2466,2026-04-13 18:00:00,17.763223813666414,82.23677618633359,100.0,55.0,0.25,0
2467,2467,2026-04-13 19:00:00,15.953562877451397,84.04643712254861,100.0,55.0,0.25,0
2468,2468,2026-04-13 20:00:00,14.349124071680665,85.65087592831934,100.0,55.0,0.25,0
2469,2469,2026-04-13 21:00:00,12.645100516428364,87.35489948357164,100.0,55.0,0.25,0
2470,2470,2026-04-13 22:00:00,11.55912329625613,88.44087670374387,100.0,55.0,0.25,0
2471,2471,2026-04-13 23:00:00,10.635958863222449,89.36404113677756,100.0,55.0,0.25,0
2472,2472,2026-04-14 00:00:00,8.96640503405575,91.03359496594425,100.0,55.0,0.25,0
2473,2473,2026-04-14 01:00:00,7.932561051082062,92.06743894891794,100.0,55.0,0.25,0
2474,2474,2026-04-14 02:00:00,7.464481294228254,92.53551870577175,100.0,55.0,0.25,0
2475,2475,2026-04-14 03:00:00,6.839583967119634,93.16041603288036,100.0,55.0,0.25,0
2476,2476,2026-04-14 04:00:00,6.025665615394123,93.97433438460588,100.0,55.0,0.25,0
2477,2477,2026-04-14 05:00:00,5.813870356007715,94.18612964399229,100.0,55.0,0.25,0
2478,2478,2026-04-14 06:00:00,10.874692507562981,89.12530749243702,100.0,55.0,0.25,1
2479,2479,2026-04-14 07:00:00,15.495393975237045,84.50460602476295,100.0,55.0,0.25,1
2480,2480,2026-04-14 08:00:00,18.39643552382126,81.60356447617875,100.0,55.0,0.25,1
2481,2481,2026-04-14 09:00:00,16.819370346657735,83.18062965334227,100.0,55.0,0.25,0
2482,2482,2026-04-14 10:00:00,15.076938464199946,84.92306153580006,100.0,55.0,0.25,0
2483,2483,2026-04-14 11:00:00,12.943691828781693,87.0563081712183,100.0,55.0,0.25,0
2484,2484,2026-04-14 12:00:00,11.595468941596044,88.40453105840396,100.0,55.0,0.25,0
2485,2485,2026-04-14 13:00:00,10.65265230192039,89.3473476980796,100.0,55.0,0.25,0
2486,2486,2026-04-14 14:00:00,9.325620427623596,90.67437957237641,100.0,55.0,0.25,0
2487,2487,2026-04-14 15:00:00,14.043202674599677,85.95679732540032,100.0,55.0,0.25,1
2488,2488,2026-04-14 16:00:00,17.544291372748074,82.45570862725192,100.0,55.0,0.25,1
